"filename", "language", "Batch", "PowerShell", "Properties", "C++", "Python", "HTML", "Markdown", "Visual Basic", "XSL", "JavaScript", "reStructuredText", "CSS", "JSON", "Shell Script", "C", "XML", "Ini", "Lua", "comment", "blank", "total"
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\__init__.py", "Python", 0, 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -12, -70
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\audio_dataset.py", "Python", 0, 0, 0, 0, -365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -51, -433
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\control_flow_util.py", "Python", 0, 0, 0, 0, -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -30, -139
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\conv_utils.py", "Python", 0, 0, 0, 0, -471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -95, -582
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\data_utils.py", "Python", 0, 0, 0, 0, -865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -216, -1144
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\dataset_creator.py", "Python", 0, 0, 0, 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -19, -117
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\dataset_utils.py", "Python", 0, 0, 0, 0, -619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -97, -748
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\feature_space.py", "Python", 0, 0, 0, 0, -608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -102, -773
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\generic_utils.py", "Python", 0, 0, 0, 0, -430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -89, -558
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\image_dataset.py", "Python", 0, 0, 0, 0, -319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -29, -370
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\image_utils.py", "Python", 0, 0, 0, 0, -380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -69, -481
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\io_utils.py", "Python", 0, 0, 0, 0, -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -29, -128
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\keras_logging.py", "Python", 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -2, -20
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\kernelized_utils.py", "Python", 0, 0, 0, 0, -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -21, -113
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\kpl_test_utils.py", "Python", 0, 0, 0, 0, -152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -34, -206
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\layer_utils.py", "Python", 0, 0, 0, 0, -750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -71, -131, -952
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\legacy\__init__.py", "Python", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -3, -22
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\losses_utils.py", "Python", 0, 0, 0, 0, -319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -72, -435
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\metrics_utils.py", "Python", 0, 0, 0, 0, -752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -110, -155, -1017
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\mode_keys.py", "Python", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -2, -21
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\np_utils.py", "Python", 0, 0, 0, 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -27, -143
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\object_identity.py", "Python", 0, 0, 0, 0, -161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -71, -254
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\sidecar_evaluator.py", "Python", 0, 0, 0, 0, -254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -34, -330
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\text_dataset.py", "Python", 0, 0, 0, 0, -243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -21, -283
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\tf_contextlib.py", "Python", 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -7, -36
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\tf_inspect.py", "Python", 0, 0, 0, 0, -286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, -98, -443
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\tf_utils.py", "Python", 0, 0, 0, 0, -520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -148, -712
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\timeseries_dataset.py", "Python", 0, 0, 0, 0, -222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -31, -276
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\traceback_utils.py", "Python", 0, 0, 0, 0, -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -24, -169
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\version_utils.py", "Python", 0, 0, 0, 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -24, -131
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\utils\vis_utils.py", "Python", 0, 0, 0, 0, -398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -57, -498
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\wrappers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\keras\wrappers\scikit_learn.py", "Python", 0, 0, 0, 0, -318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -67, -402
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\kiwisolver\__init__.py", "Python", 0, 0, 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -2, -43
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\kiwisolver\_cext.pyi", "Python", 0, 0, 0, 0, -205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -15, -229
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\kiwisolver\exceptions.py", "Python", 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -20, -52
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\__init__.py", "Python", 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -12, -49
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\__main__.py", "Python", 0, 0, 0, 0, -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -25, -152
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\__meta__.py", "Python", 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -17, -52
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\blockparser.py", "Python", 0, 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -43, -161
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\blockprocessors.py", "Python", 0, 0, 0, 0, -429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -118, -95, -642
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\core.py", "Python", 0, 0, 0, 0, -370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -101, -504
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\__init__.py", "Python", 0, 0, 0, 0, -97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -35, -146
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\abbr.py", "Python", 0, 0, 0, 0, -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -38, -186
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\admonition.py", "Python", 0, 0, 0, 0, -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -47, -184
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\attr_list.py", "Python", 0, 0, 0, 0, -137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -41, -204
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\codehilite.py", "Python", 0, 0, 0, 0, -257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -61, -348
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\def_list.py", "Python", 0, 0, 0, 0, -75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -28, -120
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\extra.py", "Python", 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -18, -67
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\fenced_code.py", "Python", 0, 0, 0, 0, -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -30, -194
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\footnotes.py", "Python", 0, 0, 0, 0, -304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -70, -419
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\legacy_attrs.py", "Python", 0, 0, 0, 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -20, -72
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\legacy_em.py", "Python", 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -18, -53
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\md_in_html.py", "Python", 0, 0, 0, 0, -262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -52, -377
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\meta.py", "Python", 0, 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -21, -87
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\nl2br.py", "Python", 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -16, -42
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\sane_lists.py", "Python", 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -24, -70
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\smarty.py", "Python", 0, 0, 0, 0, -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -71, -51, -278
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\tables.py", "Python", 0, 0, 0, 0, -173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -40, -249
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\toc.py", "Python", 0, 0, 0, 0, -356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -88, -489
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\extensions\wikilinks.py", "Python", 0, 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -24, -98
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\htmlparser.py", "Python", 0, 0, 0, 0, -236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -52, -348
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\inlinepatterns.py", "Python", 0, 0, 0, 0, -711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -226, -990
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\postprocessors.py", "Python", 0, 0, 0, 0, -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -40, -144
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\preprocessors.py", "Python", 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -25, -92
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\serializers.py", "Python", 0, 0, 0, 0, -120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -25, -195
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\test_tools.py", "Python", 0, 0, 0, 0, -154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -50, -225
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\treeprocessors.py", "Python", 0, 0, 0, 0, -364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -86, -477
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markdown\util.py", "Python", 0, 0, 0, 0, -287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -85, -409
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markupsafe\__init__.py", "Python", 0, 0, 0, 0, -277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -104, -396
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markupsafe\_native.py", "Python", 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markupsafe\_speedups.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -179, 0, 0, 0, -1, -25, -205
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\markupsafe\_speedups.pyi", "Python", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\__init__.py", "Python", 0, 0, 0, 0, -1211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -282, -1577
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\__init__.pyi", "Python", 0, 0, 0, 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -125
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_afm.py", "Python", 0, 0, 0, 0, -415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -92, -533
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_animation_data.py", "Python", 0, 0, 0, 0, -235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -25, -263
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_api\__init__.py", "Python", 0, 0, 0, 0, -305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -74, -392
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_api\__init__.pyi", "Python", 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -60
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_api\deprecation.py", "Python", 0, 0, 0, 0, -391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -92, -510
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_api\deprecation.pyi", "Python", 0, 0, 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -76
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_blocking_input.py", "Python", 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -31
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_c_internal_utils.pyi", "Python", 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_cm.py", "Python", 0, 0, 0, 0, -1316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -101, -1461
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_cm_bivar.py", "Python", 0, 0, 0, 0, -1306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5, -1313
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_cm_listed.py", "Python", 0, 0, 0, 0, -2836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -2848
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_cm_multivar.py", "Python", 0, 0, 0, 0, -154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -11, -167
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_color_data.py", "Python", 0, 0, 0, 0, -1122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -8, -1142
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_color_data.pyi", "Python", 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_constrained_layout.py", "Python", 0, 0, 0, 0, -623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -117, -802
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_docstring.py", "Python", 0, 0, 0, 0, -101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -38, -142
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_docstring.pyi", "Python", 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -35
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_enums.py", "Python", 0, 0, 0, 0, -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -188
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_enums.pyi", "Python", 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -19
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_fontconfig_pattern.py", "Python", 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -16, -112
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_image.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_internal_utils.py", "Python", 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -65
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_layoutgrid.py", "Python", 0, 0, 0, 0, -442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -72, -548
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_mathtext.py", "Python", 0, 0, 0, 0, -2262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -181, -419, -2862
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_mathtext_data.py", "Python", 0, 0, 0, 0, -1697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -28, -1743
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_path.pyi", "Python", 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_pylab_helpers.py", "Python", 0, 0, 0, 0, -112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -135
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_pylab_helpers.pyi", "Python", 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -30
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_qhull.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_text_helpers.py", "Python", 0, 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14, -83
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_tight_bbox.py", "Python", 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -17, -85
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_tight_layout.py", "Python", 0, 0, 0, 0, -241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -42, -302
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_tri.pyi", "Python", 0, 0, 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -37
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_type1font.py", "Python", 0, 0, 0, 0, -723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -120, -880
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\_version.py", "Python", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\animation.py", "Python", 0, 0, 0, 0, -1308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -230, -286, -1824
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\animation.pyi", "Python", 0, 0, 0, 0, -196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -218
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\artist.py", "Python", 0, 0, 0, 0, -1448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -321, -1856
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\artist.pyi", "Python", 0, 0, 0, 0, -183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15, -200
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\__init__.py", "Python", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -19
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\__init__.pyi", "Python", 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -17
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\_axes.py", "Python", 0, 0, 0, 0, -6804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -373, -1645, -8822
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\_axes.pyi", "Python", 0, 0, 0, 0, -770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9, -781
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\_base.py", "Python", 0, 0, 0, 0, -3827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -249, -726, -4802
"c:\Users\Ravi\Desktop\College_project\myenv\Lib\site-packages\matplotlib\axes\_base.pyi", "Python", 0, 0, 0, 0, -440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -15, -460
